cust_id,application_date,age,monthly_income,employment_type,residential_status,credit_limit,debt_to_income,bureau_score,inq_6m,delinq_12m,active_trades,default_12m,inq_3m,delinq_6m,residence_tenure,emi_to_income_ratio,new_trades_3m,utilization_ratio,thin_file_flag,ptp_flag_bureau,education_level,gender,marital_status,risk_region_flag,channel_code
CUST000769,2022-06-11,22,10249.0,SELF-EMPLOYED,OTHER,15000,0.65,597.0,2,0,2,1,2,0,4,0.27,1,0.15,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST000770,2022-04-28,49,12728.0,SALARIED,OTHER,15000,0.6,687.0,1,1,2,0,1,1,3,0.13,5,0.53,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000771,2022-09-16,35,13758.0,SALARIED,RENT,15000,0.48,670.0,1,0,1,0,0,0,15,0.22,1,0.35,1,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000772,2022-11-02,32,11607.0,SELF-EMPLOYED,OWN,20000,0.26,653.0,0,0,5,0,0,0,7,0.17,3,0.14,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000773,2022-09-25,57,4785.0,SALARIED,OTHER,15000,0.45,625.0,2,0,5,0,2,0,8,0.35,1,0.27,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000774,2022-02-23,48,13326.0,SELF-EMPLOYED,RENT,20000,0.39,630.0,2,0,8,0,1,0,1,0.43,2,0.3,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000775,2022-08-24,40,13458.0,SALARIED,RENT,15000,0.39,706.0,1,0,4,1,0,0,17,0.09,1,0.66,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST000776,2022-08-10,59,9279.0,SELF-EMPLOYED,OWN,50000,0.12,719.0,2,2,1,0,2,1,14,0.24,3,0.1,1,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST000777,2022-09-08,44,6862.0,SALARIED,OWN,15000,0.51,659.0,3,0,4,0,2,0,18,0.15,1,0.09,0,0,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST000778,2022-11-09,41,17904.0,SELF-EMPLOYED,OWN,30000,0.37,653.0,0,1,3,0,0,0,4,0.18,1,0.53,0,0,OTHER,MALE,SINGLE,1,DSA
CUST000779,2022-04-22,30,13966.0,SELF-EMPLOYED,OWN,30000,0.33,632.0,3,0,2,0,2,0,7,0.35,0,0.2,0,0,MASTERS,MALE,SINGLE,1,BRANCH
CUST000780,2022-09-12,34,11084.0,SELF-EMPLOYED,OWN,20000,0.26,722.0,3,0,3,1,0,0,7,0.26,0,0.27,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST000781,2022-10-30,57,7452.0,SALARIED,RENT,20000,0.23,677.0,5,0,9,1,3,0,16,0.29,0,0.11,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000782,2022-07-26,38,8713.0,SELF-EMPLOYED,OWN,5000,0.4,693.0,3,0,1,0,0,0,4,0.3,1,0.68,1,0,BACHELORS,FEMALE,SINGLE,0,DSA
CUST000783,2022-08-17,44,17210.0,SALARIED,OWN,50000,0.09,693.0,1,0,4,0,1,0,7,0.23,2,0.54,0,0,BACHELORS,MALE,DIVORCED,0,DSA
CUST000784,2022-12-07,34,12551.0,SALARIED,OWN,10000,0.47,660.0,1,0,2,0,0,0,9,0.07,1,0.18,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST000785,2022-03-07,54,9798.0,SALARIED,OWN,15000,0.19,617.0,0,0,5,0,0,0,2,0.31,2,0.2,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000786,2022-03-16,32,14039.0,SELF-EMPLOYED,OTHER,15000,0.05,625.0,2,0,3,1,2,0,2,0.05,1,0.06,0,1,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000787,2022-04-13,42,8742.0,SALARIED,OWN,15000,0.62,731.0,1,0,3,0,0,0,5,0.08,2,0.2,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000788,2022-07-11,26,18003.0,SELF-EMPLOYED,OWN,20000,0.22,639.0,2,0,5,0,0,0,3,0.05,0,0.25,0,0,BACHELORS,MALE,MARRIED,1,BRANCH
CUST000789,2022-09-09,56,17411.0,SELF-EMPLOYED,OTHER,30000,0.24,654.0,2,1,2,0,1,0,15,0.12,0,0.03,0,1,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000790,2022-08-14,56,10134.0,SALARIED,RENT,15000,0.52,618.0,2,0,3,0,2,0,14,0.19,1,0.44,0,0,OTHER,FEMALE,DIVORCED,0,BRANCH
CUST000791,2022-10-21,42,9485.0,SELF-EMPLOYED,OWN,50000,0.63,614.0,1,0,2,1,0,0,7,0.27,1,0.21,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST000792,2022-11-02,34,3000.0,SALARIED,RENT,15000,0.12,637.0,3,0,5,0,3,0,6,0.26,1,0.07,0,0,BACHELORS,FEMALE,SINGLE,1,BRANCH
CUST000793,2022-04-08,36,6074.0,SELF-EMPLOYED,RENT,10000,0.21,759.0,0,0,1,0,0,0,16,0.22,0,0.45,1,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000794,2022-12-04,56,6642.0,SALARIED,RENT,10000,0.22,708.0,4,0,4,0,0,0,14,0.17,3,0.66,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000795,2022-10-13,45,12541.0,SALARIED,OWN,20000,0.49,649.0,3,0,1,1,2,0,4,0.09,0,0.25,1,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000796,2022-12-01,52,10695.0,SALARIED,OTHER,5000,0.6,729.0,4,0,4,0,0,0,5,0.22,2,0.4,0,0,BACHELORS,MALE,DIVORCED,0,DSA
CUST000797,2022-12-13,53,6619.0,SALARIED,OWN,15000,0.19,667.0,3,0,5,0,0,0,4,0.28,0,0.29,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000798,2022-11-04,56,10875.0,SALARIED,OWN,10000,0.56,743.0,2,0,4,0,0,0,7,0.32,1,0.31,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000799,2022-09-06,40,14021.0,SALARIED,OWN,15000,0.24,786.0,1,1,4,0,1,0,6,0.34,4,0.15,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000800,2022-06-15,38,14111.0,SALARIED,OWN,20000,0.4,726.0,4,2,2,0,3,2,2,0.41,1,0.27,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST000801,2022-12-01,58,4401.0,SALARIED,OTHER,15000,0.16,680.0,3,0,10,0,1,0,19,0.25,1,0.52,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000802,2022-01-30,23,11487.0,SALARIED,RENT,10000,0.33,710.0,6,0,3,0,3,0,17,0.4,2,0.55,0,0,OTHER,FEMALE,SINGLE,0,ONLINE
CUST000803,2022-09-04,43,6467.0,SELF-EMPLOYED,OWN,10000,0.33,676.0,0,1,2,0,0,0,0,0.2,1,0.09,0,0,BACHELORS,MALE,SINGLE,1,DSA
CUST000804,2022-04-16,52,15607.0,SALARIED,OWN,15000,0.3,583.0,2,0,10,0,0,0,18,0.05,2,0.3,0,0,MASTERS,FEMALE,MARRIED,1,BRANCH
CUST000805,2022-02-20,36,15137.0,SELF-EMPLOYED,OWN,5000,0.41,642.0,1,0,6,0,1,0,7,0.34,3,0.3,0,0,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000806,2022-03-22,25,8408.0,SALARIED,OTHER,15000,0.2,627.0,1,0,2,1,1,0,0,0.26,1,0.27,0,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST000807,2022-05-13,24,8936.0,SALARIED,RENT,20000,0.22,641.0,1,0,3,1,0,0,14,0.24,3,0.34,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000808,2022-10-12,41,10155.0,SALARIED,RENT,5000,0.42,765.0,1,1,2,0,0,0,14,0.26,2,0.38,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000809,2022-05-18,60,3000.0,SALARIED,RENT,15000,0.55,731.0,3,1,3,0,0,0,2,0.13,1,0.73,0,0,OTHER,FEMALE,MARRIED,0,ONLINE
CUST000810,2022-07-03,34,13344.0,SALARIED,RENT,15000,0.35,697.0,2,0,5,0,1,0,14,0.13,5,0.28,0,0,BACHELORS,MALE,DIVORCED,0,DSA
CUST000811,2022-11-26,59,10909.0,SALARIED,RENT,15000,0.43,716.0,0,0,5,0,0,0,6,0.24,0,0.17,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000812,2022-09-30,51,15881.0,SELF-EMPLOYED,OWN,15000,0.46,580.0,3,0,3,0,1,0,0,0.31,1,0.27,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST000813,2022-12-06,34,7606.0,SELF-EMPLOYED,RENT,15000,0.47,711.0,2,1,4,0,2,0,3,0.23,0,0.29,0,0,OTHER,FEMALE,SINGLE,0,ONLINE
CUST000814,2022-03-10,26,9524.0,SALARIED,RENT,15000,0.21,722.0,0,0,5,0,0,0,2,0.05,0,0.55,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST000815,2022-02-03,32,5974.0,SELF-EMPLOYED,RENT,20000,0.23,563.0,0,0,3,1,0,0,1,0.08,0,0.29,0,0,OTHER,FEMALE,SINGLE,0,ONLINE
CUST000816,2022-09-19,36,7983.0,SALARIED,OTHER,10000,0.25,713.0,0,0,5,0,0,0,9,0.19,1,0.35,0,0,BACHELORS,MALE,SINGLE,0,BRANCH
CUST000817,2022-02-22,37,7272.0,SALARIED,RENT,20000,0.64,604.0,1,0,5,0,1,0,9,0.27,1,0.46,0,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST000818,2022-07-24,43,15984.0,SALARIED,RENT,15000,0.43,576.0,2,1,6,1,2,1,4,0.24,3,0.12,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000819,2022-05-06,34,9207.0,SELF-EMPLOYED,OTHER,15000,0.42,741.0,1,1,4,0,0,1,19,0.21,0,0.13,0,0,BACHELORS,FEMALE,SINGLE,1,BRANCH
CUST000820,2022-08-23,27,12497.0,SELF-EMPLOYED,OWN,20000,0.4,625.0,1,0,2,0,1,0,11,0.12,1,0.32,0,0,OTHER,MALE,SINGLE,0,DSA
CUST000821,2022-02-12,52,10477.0,SELF-EMPLOYED,OWN,15000,0.15,639.0,4,0,7,0,4,0,16,0.29,4,0.42,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000822,2022-08-28,35,6922.0,SALARIED,RENT,15000,0.64,724.0,1,0,4,0,1,0,8,0.43,0,0.3,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000823,2022-04-21,64,11327.0,SALARIED,OWN,20000,0.42,660.0,1,0,4,1,1,0,12,0.46,2,0.15,0,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000824,2022-09-06,37,14396.0,SELF-EMPLOYED,RENT,30000,0.46,666.0,2,0,3,0,1,0,6,0.2,0,0.42,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000825,2022-05-31,61,7169.0,SALARIED,RENT,50000,0.09,665.0,2,0,6,0,2,0,10,0.13,1,0.25,0,0,OTHER,MALE,SINGLE,0,DSA
CUST000826,2022-07-02,64,15236.0,SALARIED,RENT,20000,0.47,692.0,0,0,5,0,0,0,12,0.19,0,0.09,0,0,OTHER,MALE,MARRIED,0,BRANCH
CUST000827,2022-12-02,54,8601.0,SALARIED,OTHER,30000,0.3,664.0,0,0,2,0,0,0,9,0.1,1,0.21,0,1,MASTERS,MALE,MARRIED,0,BRANCH
CUST000828,2022-04-05,25,10068.0,SALARIED,OWN,5000,0.15,681.0,2,0,1,0,0,0,16,0.2,2,0.19,1,0,BACHELORS,FEMALE,MARRIED,1,ONLINE
CUST000829,2022-01-08,47,14123.0,SALARIED,RENT,15000,0.21,650.0,1,0,10,0,1,0,14,0.25,2,0.37,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000830,2022-12-26,43,9346.0,SALARIED,RENT,10000,0.16,693.0,1,0,2,0,1,0,16,0.18,2,0.31,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST000831,2022-07-03,60,12150.0,SALARIED,OWN,5000,0.16,691.0,2,0,7,0,0,0,7,0.11,3,0.24,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000832,2022-10-08,34,10741.0,SALARIED,OWN,15000,0.36,770.0,2,0,2,0,0,0,19,0.24,0,0.33,0,0,MASTERS,MALE,MARRIED,0,DSA
CUST000833,2022-07-14,35,12517.0,SALARIED,RENT,20000,0.29,656.0,1,0,6,1,0,0,5,0.37,1,0.16,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000834,2022-12-18,63,3000.0,SALARIED,RENT,15000,0.4,666.0,2,0,2,0,2,0,17,0.28,2,0.04,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000835,2022-07-14,53,4681.0,SALARIED,RENT,20000,0.6,687.0,3,1,3,0,1,0,14,0.22,2,0.67,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000836,2022-06-04,51,14464.0,SALARIED,RENT,15000,0.33,723.0,1,0,4,0,1,0,1,0.34,1,0.49,0,0,MASTERS,FEMALE,MARRIED,0,DSA
CUST000837,2022-04-03,55,16149.0,SALARIED,OWN,15000,0.05,620.0,3,0,5,1,3,0,12,0.25,1,0.21,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000838,2022-06-09,37,8358.0,SALARIED,OWN,10000,0.31,680.0,4,0,5,0,4,0,17,0.11,0,0.49,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST000839,2022-03-02,48,11024.0,SELF-EMPLOYED,OWN,15000,0.53,550.0,2,0,2,1,1,0,12,0.35,0,0.16,0,0,BACHELORS,MALE,SINGLE,0,DSA
CUST000840,2022-05-02,39,13179.0,SELF-EMPLOYED,OTHER,15000,0.34,661.0,0,0,5,0,0,0,5,0.24,0,0.52,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000841,2022-02-20,43,14773.0,SALARIED,OWN,20000,0.58,729.0,3,0,6,0,2,0,2,0.11,0,0.06,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000842,2022-10-04,52,3889.0,SALARIED,OTHER,10000,0.42,639.0,0,0,3,1,0,0,2,0.27,0,0.23,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000843,2022-01-05,60,8456.0,SELF-EMPLOYED,OTHER,5000,0.07,684.0,3,1,4,0,3,1,18,0.07,1,0.35,0,0,MASTERS,FEMALE,SINGLE,0,DSA
CUST000844,2022-04-02,33,10670.0,SALARIED,OTHER,20000,0.37,649.0,0,0,1,1,0,0,18,0.19,0,0.38,1,0,MASTERS,FEMALE,MARRIED,0,BRANCH
CUST000845,2022-06-19,40,14813.0,SALARIED,OWN,15000,0.39,632.0,1,0,2,0,1,0,6,0.31,0,0.45,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000846,2022-11-13,55,21994.0,SALARIED,OTHER,15000,0.51,724.0,0,0,2,0,0,0,16,0.12,3,0.22,0,1,BACHELORS,MALE,SINGLE,1,DSA
CUST000847,2022-01-22,25,11088.0,SALARIED,OWN,10000,0.62,623.0,1,0,3,0,0,0,18,0.18,0,0.15,0,1,BACHELORS,MALE,SINGLE,0,ONLINE
CUST000848,2022-11-22,29,6372.0,SALARIED,OWN,15000,0.49,690.0,1,0,2,0,1,0,7,0.28,2,0.59,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000849,2022-01-01,49,13609.0,SELF-EMPLOYED,OWN,20000,0.42,690.0,1,0,6,0,1,0,13,0.24,2,0.19,0,0,MASTERS,MALE,SINGLE,0,BRANCH
CUST000850,2022-05-13,26,17284.0,SELF-EMPLOYED,OTHER,30000,0.45,632.0,1,0,1,0,1,0,2,0.43,0,0.11,1,0,MASTERS,FEMALE,MARRIED,1,BRANCH
CUST000851,2022-08-21,45,12432.0,SALARIED,OWN,20000,0.32,683.0,4,0,4,0,2,0,7,0.42,0,0.12,0,1,MASTERS,MALE,SINGLE,0,ONLINE
CUST000852,2022-01-12,51,8373.0,SALARIED,RENT,5000,0.13,628.0,1,1,1,0,0,0,16,0.27,2,0.12,1,0,OTHER,MALE,MARRIED,0,BRANCH
CUST000853,2022-12-12,42,15832.0,SALARIED,OWN,20000,0.36,701.0,2,0,5,0,2,0,3,0.45,0,0.08,0,0,BACHELORS,MALE,DIVORCED,0,ONLINE
CUST000854,2022-02-15,22,14654.0,SALARIED,OWN,10000,0.4,609.0,2,0,3,0,2,0,1,0.11,2,0.33,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000855,2022-02-03,25,7896.0,SALARIED,OWN,15000,0.17,658.0,4,0,3,0,1,0,14,0.15,1,0.59,0,1,MASTERS,MALE,SINGLE,0,BRANCH
CUST000856,2022-03-19,47,13526.0,SALARIED,RENT,10000,0.55,662.0,2,0,5,0,2,0,7,0.25,1,0.07,0,0,OTHER,FEMALE,MARRIED,1,BRANCH
CUST000857,2022-08-06,45,15989.0,SALARIED,RENT,20000,0.5,731.0,2,0,5,0,2,0,4,0.37,1,0.5,0,0,BACHELORS,FEMALE,SINGLE,0,ONLINE
CUST000858,2022-10-28,28,16728.0,SALARIED,OTHER,20000,0.14,682.0,2,1,2,0,2,0,2,0.22,0,0.38,0,0,BACHELORS,MALE,MARRIED,0,ONLINE
CUST000859,2022-03-14,21,11734.0,SALARIED,RENT,20000,0.55,723.0,1,0,3,0,0,0,9,0.21,1,0.1,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000860,2022-10-09,40,10568.0,SELF-EMPLOYED,OTHER,20000,0.3,703.0,1,1,1,0,0,1,17,0.07,4,0.23,1,0,BACHELORS,MALE,MARRIED,0,DSA
CUST000861,2022-09-06,64,16909.0,SALARIED,RENT,10000,0.23,702.0,0,0,6,0,0,0,10,0.18,1,0.11,0,0,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000862,2022-02-16,43,7159.0,SELF-EMPLOYED,RENT,15000,0.51,658.0,0,1,4,0,0,1,6,0.2,0,0.48,0,0,BACHELORS,MALE,SINGLE,1,DSA
CUST000863,2022-05-01,52,13754.0,SALARIED,RENT,20000,0.34,726.0,2,0,6,0,1,0,6,0.29,1,0.17,0,0,MASTERS,FEMALE,DIVORCED,1,BRANCH
CUST000864,2022-08-02,31,6520.0,SALARIED,OWN,20000,0.63,657.0,2,0,5,0,0,0,4,0.18,0,0.27,0,1,MASTERS,FEMALE,SINGLE,0,ONLINE
CUST000865,2022-08-27,59,16262.0,SALARIED,RENT,20000,0.22,589.0,2,0,4,0,2,0,5,0.25,0,0.32,0,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST000866,2022-02-25,44,10968.0,SALARIED,RENT,10000,0.09,664.0,1,0,1,0,1,0,6,0.24,0,0.15,1,0,BACHELORS,FEMALE,DIVORCED,0,BRANCH
CUST000867,2022-12-16,31,17074.0,SALARIED,RENT,20000,0.31,698.0,3,0,8,0,3,0,10,0.07,0,0.19,0,0,BACHELORS,MALE,MARRIED,0,BRANCH
CUST000868,2022-04-17,49,13966.0,SELF-EMPLOYED,RENT,15000,0.47,595.0,0,0,8,0,0,0,18,0.21,0,0.33,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST000869,2022-11-15,46,7107.0,SELF-EMPLOYED,OWN,20000,0.21,631.0,0,0,2,0,0,0,3,0.31,1,0.55,0,1,OTHER,MALE,MARRIED,0,BRANCH
CUST000870,2022-02-17,36,17699.0,SALARIED,RENT,15000,0.15,613.0,2,0,6,1,2,0,17,0.11,1,0.41,0,0,BACHELORS,FEMALE,MARRIED,1,BRANCH
CUST000871,2022-03-02,55,18205.0,SALARIED,OWN,30000,0.38,714.0,1,0,3,0,0,0,1,0.25,1,0.26,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000872,2022-12-03,40,15529.0,SALARIED,RENT,10000,0.13,759.0,1,0,5,0,0,0,0,0.38,1,0.35,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST000873,2022-01-26,23,8954.0,SALARIED,RENT,20000,0.4,665.0,1,0,3,0,1,0,0,0.35,1,0.14,0,1,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000874,2022-10-19,21,10776.0,SALARIED,OTHER,15000,0.3,702.0,1,0,4,0,1,0,10,0.34,0,0.13,0,0,OTHER,MALE,DIVORCED,0,BRANCH
CUST000875,2022-09-14,21,12582.0,SALARIED,OWN,10000,0.42,700.0,2,0,4,0,0,0,6,0.27,0,0.12,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000876,2022-01-08,37,9185.0,SALARIED,OWN,5000,0.14,753.0,2,0,7,0,0,0,15,0.29,3,0.09,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST000877,2022-04-23,22,18769.0,SALARIED,OWN,20000,0.54,642.0,3,0,7,0,1,0,3,0.17,0,0.32,0,0,OTHER,MALE,SINGLE,0,BRANCH
CUST000878,2022-12-21,49,12577.0,SALARIED,OWN,10000,0.32,664.0,2,2,5,0,1,0,12,0.19,1,0.09,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST000879,2022-09-10,40,3000.0,SALARIED,RENT,10000,0.46,658.0,3,0,1,0,3,0,13,0.27,1,0.2,1,1,OTHER,FEMALE,MARRIED,0,DSA
CUST000880,2022-06-29,26,13357.0,SALARIED,RENT,50000,0.49,679.0,4,0,6,0,2,0,19,0.28,2,0.31,0,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000881,2022-07-26,28,10607.0,SELF-EMPLOYED,RENT,20000,0.18,800.0,2,0,4,0,0,0,15,0.3,0,0.16,0,0,OTHER,FEMALE,SINGLE,0,BRANCH
CUST000882,2022-10-30,49,11700.0,SALARIED,RENT,10000,0.48,677.0,1,0,3,1,0,0,8,0.26,0,0.07,0,0,BACHELORS,FEMALE,SINGLE,0,DSA
CUST000883,2022-05-07,53,10526.0,SELF-EMPLOYED,OWN,15000,0.14,632.0,1,0,3,0,0,0,8,0.36,2,0.43,0,0,BACHELORS,FEMALE,MARRIED,1,DSA
CUST000884,2022-02-25,23,15228.0,SELF-EMPLOYED,OWN,15000,0.14,617.0,2,0,7,0,2,0,6,0.39,3,0.47,0,1,BACHELORS,FEMALE,MARRIED,1,DSA
CUST000885,2022-08-02,55,16479.0,SELF-EMPLOYED,OWN,30000,0.64,738.0,2,0,3,0,0,0,6,0.28,1,0.17,0,0,MASTERS,FEMALE,SINGLE,0,BRANCH
CUST000886,2022-01-14,25,13132.0,SELF-EMPLOYED,RENT,20000,0.52,632.0,1,1,4,0,1,0,10,0.29,2,0.42,0,0,BACHELORS,FEMALE,MARRIED,0,DSA
CUST000887,2022-01-28,47,10643.0,SALARIED,RENT,30000,0.66,708.0,2,1,8,0,1,1,6,0.25,2,0.18,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000888,2022-03-19,64,11835.0,SELF-EMPLOYED,RENT,10000,0.29,641.0,1,0,10,1,0,0,18,0.06,1,0.18,0,0,MASTERS,FEMALE,DIVORCED,0,ONLINE
CUST000889,2022-08-04,32,12078.0,SALARIED,OWN,20000,0.37,612.0,1,0,3,0,0,0,6,0.13,2,0.02,0,0,OTHER,MALE,DIVORCED,1,DSA
CUST000890,2022-12-31,40,8790.0,SALARIED,OWN,5000,0.43,705.0,1,1,1,1,1,1,15,0.32,1,0.29,1,0,OTHER,MALE,MARRIED,0,ONLINE
CUST000891,2022-06-03,40,14316.0,SELF-EMPLOYED,OTHER,5000,0.35,643.0,3,0,5,0,0,0,15,0.38,0,0.39,0,0,BACHELORS,FEMALE,SINGLE,1,DSA
CUST000892,2022-01-14,29,13840.0,SELF-EMPLOYED,OWN,20000,0.24,696.0,0,0,2,0,0,0,14,0.33,2,0.35,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000893,2022-07-06,59,18162.0,SELF-EMPLOYED,RENT,5000,0.22,700.0,0,0,6,0,0,0,1,0.16,0,0.1,0,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST000894,2022-11-08,24,17021.0,SELF-EMPLOYED,OWN,15000,0.38,702.0,3,0,4,0,1,0,6,0.16,1,0.32,0,0,OTHER,FEMALE,SINGLE,0,ONLINE
CUST000895,2022-01-07,39,9257.0,SELF-EMPLOYED,OWN,30000,0.19,662.0,2,0,3,0,2,0,14,0.33,1,0.11,0,0,BACHELORS,FEMALE,MARRIED,1,DSA
CUST000896,2022-01-03,58,15281.0,SELF-EMPLOYED,RENT,15000,0.19,709.0,4,0,3,0,2,0,0,0.36,1,0.19,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000897,2022-04-21,47,8196.0,SELF-EMPLOYED,OWN,5000,0.41,629.0,2,0,2,0,1,0,6,0.3,0,0.29,0,0,OTHER,FEMALE,MARRIED,0,BRANCH
CUST000898,2022-08-26,63,14784.0,SALARIED,RENT,20000,0.34,552.0,4,1,2,1,1,0,15,0.35,1,0.01,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST000899,2022-12-29,33,9934.0,SELF-EMPLOYED,RENT,30000,0.49,710.0,1,1,4,0,0,0,12,0.4,0,0.83,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST000900,2022-08-27,33,7907.0,SELF-EMPLOYED,RENT,20000,0.29,683.0,2,0,2,0,2,0,4,0.33,0,0.19,0,0,MASTERS,MALE,SINGLE,1,BRANCH
CUST000901,2022-10-01,42,13120.0,SELF-EMPLOYED,RENT,15000,0.26,644.0,2,0,6,1,1,0,6,0.28,2,0.24,0,0,MASTERS,MALE,MARRIED,0,BRANCH
CUST000902,2022-10-21,48,3000.0,SALARIED,RENT,10000,0.41,601.0,0,0,9,0,0,0,7,0.3,2,0.43,0,0,BACHELORS,MALE,MARRIED,0,DSA
CUST000903,2022-08-15,42,4996.0,SALARIED,OWN,5000,0.23,573.0,4,0,1,1,3,0,10,0.27,1,0.52,1,0,MASTERS,FEMALE,MARRIED,0,ONLINE
CUST000904,2022-01-15,63,11290.0,SALARIED,RENT,20000,0.25,678.0,1,0,8,0,1,0,9,0.23,0,0.22,0,0,BACHELORS,FEMALE,MARRIED,0,BRANCH
CUST000905,2022-07-11,39,12330.0,SELF-EMPLOYED,RENT,10000,0.26,757.0,0,0,5,0,0,0,14,0.2,2,0.34,0,0,BACHELORS,MALE,SINGLE,1,ONLINE
CUST000906,2022-04-29,28,10523.0,SALARIED,OWN,30000,0.32,668.0,1,0,4,0,1,0,12,0.25,1,0.12,0,0,BACHELORS,FEMALE,SINGLE,0,BRANCH
CUST000907,2022-01-28,28,5682.0,SALARIED,OTHER,15000,0.62,657.0,4,0,4,0,0,0,6,0.26,3,0.26,0,0,BACHELORS,FEMALE,MARRIED,0,ONLINE
CUST000908,2022-07-21,62,8728.0,SALARIED,RENT,15000,0.14,674.0,1,1,3,1,1,0,1,0.48,1,0.41,0,0,MASTERS,MALE,MARRIED,0,ONLINE
CUST000909,2022-02-08,46,13565.0,SELF-EMPLOYED,RENT,20000,0.54,784.0,2,1,1,0,0,0,5,0.29,1,0.43,1,0,MASTERS,MALE,SINGLE,0,ONLINE
CUST000910,2022-09-30,46,14327.0,SELF-EMPLOYED,RENT,20000,0.46,713.0,1,0,1,0,1,0,12,0.26,2,0.35,1,0,MASTERS,FEMALE,SINGLE,0,DSA
CUST000911,2022-08-19,43,11935.0,SELF-EMPLOYED,OWN,20000,0.59,628.0,0,0,2,0,0,0,5,0.28,2,0.08,0,0,OTHER,MALE,SINGLE,0,BRANCH
