cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,salary_credit_3m
CUST001176,37,M,Single,Post Graduate,Unemployed,39653,Owned,East Matthewhaven,Washington,APP001176,2022-03-19,Personal Loan,DSA,434003,24,ACC001176,2022-03-14,287556,20227.94,670,8,5,2,1,0,0,0,0.93,0,2022-12-31,53.69,2,1,0.87,0,0
CUST001177,21,F,Single,High School,Salaried,27409,Parental,Port Megan,Arkansas,APP001177,2022-09-11,Personal Loan,DSA,207565,60,ACC001177,2022-04-16,132557,4512.97,450,2,2,2,1,0,0,0,0.69,0,2022-12-31,59.98,3,1,0.8,0,2
CUST001178,57,M,Single,Post Graduate,Unemployed,36723,Owned,Josephberg,Idaho,APP001178,2022-01-19,Auto Loan,Online,150000,24,ACC001178,2021-02-12,81482,6991.18,854,2,2,2,1,0,0,0,0.58,0,2022-12-31,12.5,0,0,1.1,0,0
CUST001179,59,F,Divorced,Graduate,Unemployed,43432,Rented,South Michaelfort,Missouri,APP001179,2022-08-16,Auto Loan,DSA,150000,36,ACC001179,2021-12-06,173609,4910.81,856,4,4,1,3,0,0,0,0.73,0,2022-12-31,43.62,0,1,0.63,0,0
CUST001180,21,M,Married,High School,Unemployed,32596,Rented,Tylershire,North Dakota,APP001180,2022-09-15,Personal Loan,DSA,410728,60,ACC001180,2021-05-16,128773,8930.22,516,4,4,2,4,1,0,0,0.63,0,2022-12-31,61.53,1,0,1.12,0,0
CUST001181,36,M,Divorced,High School,Self-employed,23870,Parental,Stephanietown,Alaska,APP001181,2022-12-21,Credit Card,DSA,426546,12,ACC001181,2022-12-16,58636,37698.84,888,8,4,1,0,0,0,0,1.0,0,2022-12-31,60.81,1,0,1.02,0,1
CUST001182,53,F,Single,Post Graduate,Unemployed,18782,Parental,Karenshire,Connecticut,APP001182,2022-10-02,Auto Loan,Branch,150000,60,ACC001182,2021-10-07,274010,3261.36,555,1,1,1,4,0,0,0,0.36,0,2022-12-31,77.4,1,0,0.78,0,0
CUST001183,31,F,Divorced,High School,Unemployed,48511,Parental,New Ericport,Rhode Island,APP001183,2022-08-27,Auto Loan,Mobile,130188,12,ACC001183,2022-07-28,219030,11506.23,715,6,4,0,4,0,0,0,0.91,0,2022-12-31,65.68,2,0,0.72,0,0
CUST001184,29,F,Divorced,Graduate,Self-employed,47218,Rented,West Virginiaburgh,Wisconsin,APP001184,2022-11-11,Credit Card,Branch,383755,24,ACC001184,2022-05-15,204848,17885.99,310,3,1,0,4,0,0,0,0.55,0,2022-12-31,94.33,2,0,1.17,0,3
CUST001185,35,F,Single,Post Graduate,Self-employed,38033,Owned,East Anthony,Iowa,APP001185,2022-09-06,Credit Card,Branch,278015,24,ACC001185,2022-01-23,232011,12957.68,697,5,5,0,4,0,0,0,0.6,0,2022-12-31,34.13,1,0,0.93,0,2
CUST001186,55,M,Single,High School,Unemployed,13889,Parental,North Samantha,North Dakota,APP001186,2022-12-14,Personal Loan,Online,283805,36,ACC001186,2021-12-29,167708,9291.41,522,9,5,0,4,1,0,0,0.96,0,2022-12-31,40.53,1,1,0.81,0,0
CUST001187,31,F,Single,High School,Salaried,41057,Owned,Chelseaberg,West Virginia,APP001187,2022-09-21,Credit Card,Online,112649,48,ACC001187,2022-09-16,89717,2911.47,822,8,3,1,4,0,0,0,0.34,0,2022-12-31,42.63,0,0,0.63,0,1
CUST001188,31,M,Divorced,Graduate,Unemployed,33728,Owned,Lake Michelle,Utah,APP001188,2022-01-08,Auto Loan,Mobile,150000,24,ACC001188,2020-10-01,147013,6991.18,562,2,1,2,4,0,0,1,0.12,0,2022-12-31,49.59,1,0,0.7,0,0
CUST001189,54,M,Divorced,Graduate,Unemployed,23629,Owned,Katrinaport,Mississippi,APP001189,2022-03-15,Auto Loan,DSA,150000,36,ACC001189,2021-02-13,102946,4910.81,754,5,5,1,1,0,0,0,0.84,0,2022-12-31,81.06,1,0,0.96,0,0
CUST001190,52,F,Divorced,Graduate,Self-employed,24639,Owned,South Joseph,Arkansas,APP001190,2022-07-29,Home Loan,Branch,434831,180,ACC001190,2021-11-14,281892,4942.28,550,4,4,1,4,0,0,0,0.85,0,2022-12-31,30.04,1,0,0.91,0,3
CUST001191,47,M,Married,Post Graduate,Unemployed,49933,Owned,Hopkinsfurt,Ohio,APP001191,2022-09-13,Auto Loan,Branch,18802,48,ACC001191,2022-01-05,178893,485.95,747,9,4,0,3,0,0,0,0.06,0,2022-12-31,75.96,1,0,1.05,0,0
CUST001192,68,F,Single,High School,Salaried,4318,Parental,Hilltown,Wyoming,APP001192,2022-11-29,Personal Loan,Branch,98617,48,ACC001192,2022-09-29,173186,2548.81,470,1,1,1,3,0,0,0,0.45,0,2022-12-31,44.45,2,0,1.1,0,2
CUST001193,44,M,Single,Graduate,Salaried,36055,Parental,Carterstad,Kentucky,APP001193,2022-10-01,Home Loan,DSA,300000,180,ACC001193,2022-09-26,113673,3409.79,728,9,2,2,1,0,0,0,0.82,0,2022-12-31,61.16,0,0,0.84,0,1
CUST001194,31,F,Single,Post Graduate,Self-employed,39687,Parental,Claudiaville,Alabama,APP001194,2022-10-22,Home Loan,DSA,300000,180,ACC001194,2022-07-02,152719,3409.79,573,3,3,2,2,0,0,0,0.12,1,2022-12-31,63.77,1,0,0.66,0,3
CUST001195,41,M,Single,Graduate,Self-employed,9040,Parental,Lake Mikemouth,Nebraska,APP001195,2022-11-22,Personal Loan,Branch,181577,60,ACC001195,2022-11-17,71065,3947.92,751,5,5,1,2,0,0,0,0.4,1,2022-12-31,41.69,1,1,1.07,1,2
CUST001196,52,F,Single,High School,Salaried,18379,Rented,Jenniferbury,Wyoming,APP001196,2022-10-25,Personal Loan,DSA,260456,36,ACC001196,2022-04-09,118876,8527.0,590,7,1,0,4,0,0,0,0.93,0,2022-12-31,53.57,3,0,0.93,0,2
CUST001197,44,M,Married,High School,Salaried,48647,Owned,Amytown,Nevada,APP001197,2022-11-04,Credit Card,Branch,113122,12,ACC001197,2022-02-23,135208,9997.91,555,3,1,1,4,0,0,0,0.45,0,2022-12-31,45.11,1,1,1.19,0,2
CUST001198,41,F,Divorced,Post Graduate,Salaried,28527,Owned,Angelatown,Rhode Island,APP001198,2022-12-21,Credit Card,Online,410464,12,ACC001198,2022-04-18,106035,36277.49,811,3,3,1,4,0,0,0,0.11,0,2022-12-31,15.88,1,0,1.08,0,1
CUST001199,42,F,Married,Post Graduate,Salaried,22344,Parental,Lake Maurice,Delaware,APP001199,2022-08-28,Credit Card,Mobile,210164,48,ACC001199,2022-06-29,66840,5431.8,694,8,4,0,2,0,0,0,0.04,0,2022-12-31,47.16,1,1,0.8,1,2
CUST001200,61,F,Married,Post Graduate,Unemployed,44225,Owned,Charlesville,Nevada,APP001200,2022-11-29,Auto Loan,Online,150000,12,ACC001200,2022-01-04,68526,13257.25,634,5,5,1,3,1,0,0,0.31,0,2022-12-31,18.28,1,0,0.86,0,0
CUST001201,44,M,Divorced,Graduate,Salaried,9806,Rented,Joestad,Michigan,APP001201,2022-07-23,Auto Loan,Branch,52374,60,ACC001201,2022-05-20,240137,1138.74,525,3,3,2,3,0,0,0,0.05,0,2022-12-31,44.43,1,1,0.74,1,3
CUST001202,38,F,Divorced,Post Graduate,Unemployed,6076,Owned,West Anna,Kansas,APP001202,2022-10-12,Credit Card,DSA,231517,48,ACC001202,2021-11-26,295517,5983.68,459,6,2,0,3,0,0,0,0.06,0,2022-12-31,60.4,1,0,0.91,0,0
CUST001203,52,F,Married,Post Graduate,Unemployed,31729,Rented,Medinastad,New Mexico,APP001203,2022-12-16,Personal Loan,Online,462609,48,ACC001203,2022-09-02,265129,11956.37,773,9,1,1,2,0,0,0,0.41,0,2022-12-31,59.25,0,0,1.03,0,0
CUST001204,38,F,Single,Post Graduate,Self-employed,17237,Parental,Gregoryville,Hawaii,APP001204,2022-11-24,Personal Loan,Branch,442696,24,ACC001204,2022-11-19,10017,20633.1,561,7,1,2,0,0,0,0,0.75,0,2022-12-31,66.32,0,1,0.97,1,2
CUST001205,65,M,Divorced,Graduate,Unemployed,37794,Owned,South April,Massachusetts,APP001205,2022-07-14,Auto Loan,Branch,150000,60,ACC001205,2020-07-31,206467,3261.36,373,2,2,0,2,0,0,0,0.56,0,2022-12-31,18.1,1,1,0.81,1,0
CUST001206,57,M,Divorced,High School,Unemployed,3264,Parental,Moralesfort,Alaska,APP001206,2022-06-12,Personal Loan,DSA,77454,48,ACC001206,2021-07-02,15339,2001.84,631,7,2,2,0,0,0,0,0.29,0,2022-12-31,65.43,1,1,1.09,0,0
CUST001207,53,M,Single,Graduate,Unemployed,46823,Parental,Port Jeanneview,Minnesota,APP001207,2022-10-14,Credit Card,Online,446385,24,ACC001207,2022-07-03,235789,20805.04,620,9,1,1,1,0,0,0,0.31,1,2022-12-31,36.53,2,0,0.66,0,0
CUST001208,50,F,Single,High School,Unemployed,5940,Rented,Richardsonburgh,Massachusetts,APP001208,2022-11-17,Personal Loan,Branch,342817,24,ACC001208,2022-11-12,3989,15977.96,775,9,3,0,3,1,0,0,0.0,0,2022-12-31,43.92,1,0,0.69,0,0
CUST001209,45,M,Married,Post Graduate,Self-employed,30498,Rented,North Lauriemouth,Missouri,APP001209,2022-10-05,Auto Loan,Online,150000,24,ACC001209,2021-11-25,279731,6991.18,620,1,1,2,4,0,0,0,0.34,0,2022-12-31,82.93,1,0,0.84,0,1
CUST001210,38,M,Married,Post Graduate,Self-employed,34475,Owned,Port Staceyton,New Mexico,APP001210,2022-01-19,Auto Loan,Branch,127792,24,ACC001210,2020-08-24,155158,5956.11,659,6,3,0,2,0,0,0,0.65,0,2022-12-31,10.77,0,0,1.02,0,3
CUST001211,50,F,Single,Post Graduate,Self-employed,49854,Owned,Kyleton,North Dakota,APP001211,2022-12-20,Personal Loan,Branch,370679,48,ACC001211,2022-12-15,50766,9580.39,486,7,4,1,4,0,0,0,0.47,0,2022-12-31,60.02,1,1,1.02,0,3
CUST001212,38,M,Divorced,Graduate,Self-employed,31525,Parental,Thompsonchester,Oklahoma,APP001212,2022-08-15,Credit Card,Online,8260,12,ACC001212,2022-03-22,273002,730.03,857,2,2,1,0,0,0,0,0.56,0,2022-12-31,60.89,0,0,0.82,0,1
CUST001213,56,M,Married,Post Graduate,Salaried,21589,Owned,West Luis,North Carolina,APP001213,2022-05-01,Auto Loan,Branch,133195,24,ACC001213,2021-04-07,98883,6207.93,745,4,4,1,4,0,0,0,0.75,1,2022-12-31,43.72,1,1,1.02,0,3
CUST001214,52,M,Married,Post Graduate,Salaried,39819,Rented,West Monicaside,California,APP001214,2022-12-03,Personal Loan,Online,276006,12,ACC001214,2022-05-10,73807,24393.87,834,4,1,0,2,0,0,0,0.2,0,2022-12-31,30.15,2,0,0.64,0,2
CUST001215,28,M,Single,Post Graduate,Self-employed,14772,Rented,New Michelle,California,APP001215,2022-12-17,Personal Loan,Branch,140418,12,ACC001215,2021-01-12,241354,12410.38,334,6,1,2,2,1,0,0,0.14,0,2022-12-31,29.95,1,1,0.77,0,1
CUST001216,21,M,Married,Graduate,Self-employed,32140,Owned,West Branditown,Virginia,APP001216,2022-08-08,Credit Card,DSA,58791,24,ACC001216,2022-08-03,10848,2740.12,629,8,3,1,3,0,0,0,0.88,1,2022-12-31,85.12,0,0,1.02,0,3
CUST001217,43,M,Married,Post Graduate,Self-employed,46735,Owned,Jeffreyfurt,California,APP001217,2022-07-26,Personal Loan,Mobile,212617,48,ACC001217,2021-09-28,175830,5495.2,610,4,2,2,3,0,0,0,0.68,1,2022-12-31,47.57,1,0,0.71,0,3
CUST001218,54,M,Married,Graduate,Salaried,30968,Rented,Joelfort,Michigan,APP001218,2022-12-20,Home Loan,DSA,300000,180,ACC001218,2022-07-01,155800,3409.79,725,5,4,1,3,0,0,0,0.68,0,2022-12-31,38.13,3,0,0.73,0,2
CUST001219,32,M,Single,Post Graduate,Salaried,5527,Owned,Catherineton,Mississippi,APP001219,2022-08-11,Personal Loan,Mobile,153859,24,ACC001219,2022-01-05,129336,7171.04,708,4,1,2,1,0,0,0,0.96,1,2022-12-31,48.15,0,1,0.65,0,2
CUST001220,51,M,Single,High School,Self-employed,19423,Parental,Parrishville,Hawaii,APP001220,2022-07-19,Credit Card,Online,286263,36,ACC001220,2022-07-14,15175,9371.88,373,8,5,1,3,0,0,0,0.49,0,2022-12-31,66.9,0,1,0.82,0,2
CUST001221,36,F,Married,High School,Self-employed,37902,Parental,Paulville,Illinois,APP001221,2022-09-12,Home Loan,Online,300000,180,ACC001221,2022-01-16,274251,3409.79,842,6,5,0,2,0,0,0,0.55,0,2022-12-31,22.39,3,0,1.09,0,3
CUST001222,54,F,Single,High School,Unemployed,30036,Parental,New Wendyview,Alabama,APP001222,2022-10-07,Home Loan,DSA,300000,180,ACC001222,2022-07-20,167285,3409.79,854,2,2,1,1,0,0,0,0.56,0,2022-12-31,48.2,3,0,1.1,0,0
CUST001223,49,M,Married,High School,Self-employed,41078,Owned,Lake Michael,Kansas,APP001223,2022-05-08,Personal Loan,Branch,433007,36,ACC001223,2022-05-03,94437,14176.09,486,7,3,2,3,1,0,0,0.66,1,2022-12-31,59.97,1,0,1.12,0,1
CUST001224,47,F,Divorced,Post Graduate,Salaried,16330,Rented,Andersonville,Washington,APP001224,2022-09-27,Credit Card,DSA,114095,36,ACC001224,2022-04-04,34723,3735.32,831,2,2,1,0,1,0,0,0.08,0,2022-12-31,90.63,1,0,0.62,1,2
CUST001225,52,F,Single,Graduate,Salaried,31212,Parental,Samanthahaven,Florida,APP001225,2022-07-13,Personal Loan,Online,152095,36,ACC001225,2021-10-23,170761,4979.4,552,9,3,0,0,0,0,0,0.75,0,2022-12-31,31.46,0,1,1.2,0,3
CUST001226,25,M,Single,Graduate,Salaried,40122,Parental,Lake Katelynfort,Mississippi,APP001226,2022-07-06,Personal Loan,Online,484463,60,ACC001226,2021-11-03,291067,10533.4,873,7,2,0,4,1,0,0,0.86,0,2022-12-31,40.54,0,0,0.9,0,1
CUST001227,69,F,Married,Graduate,Unemployed,26557,Rented,New Ann,North Dakota,APP001227,2022-12-07,Personal Loan,DSA,52771,12,ACC001227,2022-12-02,216162,4663.99,776,7,2,2,4,0,0,0,0.8,0,2022-12-31,42.25,1,0,1.12,0,0
CUST001228,62,M,Divorced,Graduate,Self-employed,20516,Rented,Port Nicolasland,Connecticut,APP001228,2022-07-31,Auto Loan,Mobile,150000,12,ACC001228,2022-07-26,79337,13257.25,618,9,3,2,1,0,0,0,0.2,0,2022-12-31,61.47,0,0,1.14,0,1
CUST001229,28,F,Married,High School,Unemployed,21744,Rented,Kellybury,New Hampshire,APP001229,2022-09-26,Auto Loan,DSA,150000,36,ACC001229,2022-08-27,101857,4910.81,613,3,3,0,2,0,0,0,0.47,0,2022-12-31,40.32,0,0,0.91,0,0
CUST001230,66,M,Single,High School,Salaried,16222,Rented,Lake Anthonycheste,Connecticut,APP001230,2022-07-26,Personal Loan,Mobile,270111,24,ACC001230,2022-02-08,209440,12589.29,385,8,5,2,0,0,0,0,0.38,0,2022-12-31,55.35,0,1,0.63,0,3
CUST001231,41,F,Divorced,Post Graduate,Unemployed,32674,Owned,Fergusonfurt,South Dakota,APP001231,2022-11-27,Credit Card,Mobile,290391,60,ACC001231,2022-03-17,52283,6313.8,507,2,2,0,4,1,0,0,0.35,0,2022-12-31,76.45,1,0,0.96,1,0
CUST001232,40,M,Single,High School,Unemployed,10992,Owned,Lake Jennifermouth,Nebraska,APP001232,2022-10-18,Home Loan,Branch,300000,180,ACC001232,2022-10-13,31169,3409.79,444,8,1,2,2,0,0,0,0.58,1,2022-12-31,69.96,0,0,0.8,0,0
CUST001233,58,F,Divorced,High School,Unemployed,27525,Parental,Mclaughlinmouth,Indiana,APP001233,2022-07-14,Auto Loan,DSA,150000,60,ACC001233,2022-07-09,24511,3261.36,411,1,1,2,2,0,0,0,0.95,0,2022-12-31,47.94,0,1,0.72,0,0
CUST001234,42,F,Married,Post Graduate,Unemployed,16971,Rented,South Beverlyhaven,Texas,APP001234,2022-09-11,Auto Loan,Mobile,150000,24,ACC001234,2022-05-23,295469,6991.18,773,3,3,0,2,0,0,0,0.87,0,2022-12-31,83.46,0,0,0.71,1,0
CUST001235,61,M,Single,Post Graduate,Unemployed,34418,Rented,Port Michael,Connecticut,APP001235,2022-09-17,Credit Card,DSA,52761,24,ACC001235,2021-11-21,195596,2459.08,385,1,1,1,0,0,1,0,0.71,1,2022-12-31,57.44,1,0,0.94,0,0
CUST001236,33,M,Single,Graduate,Salaried,27107,Parental,Perezland,Indiana,APP001236,2022-03-16,Credit Card,Branch,8887,60,ACC001236,2021-02-10,227483,193.22,805,2,2,0,0,0,0,0,0.84,0,2022-12-31,55.89,3,0,0.66,0,1
CUST001237,55,F,Single,High School,Salaried,16010,Parental,South Kimberly,Iowa,APP001237,2022-09-12,Credit Card,Mobile,68757,60,ACC001237,2021-09-23,281549,1494.94,506,4,4,0,2,0,0,0,0.37,0,2022-12-31,12.91,0,0,1.09,0,3
CUST001238,46,F,Married,High School,Unemployed,34329,Owned,Hendricksland,Oregon,APP001238,2022-09-29,Auto Loan,Branch,150000,48,ACC001238,2022-05-22,166080,3876.83,569,7,5,1,4,0,0,0,0.63,0,2022-12-31,93.87,0,0,0.74,0,0
CUST001239,46,M,Single,Post Graduate,Unemployed,39182,Owned,Kingberg,North Carolina,APP001239,2022-07-30,Credit Card,DSA,283027,24,ACC001239,2021-07-21,84816,13191.28,349,1,1,1,4,0,0,0,0.48,1,2022-12-31,20.45,0,0,0.93,0,0
CUST001240,38,M,Divorced,High School,Unemployed,20535,Parental,South Paulmouth,North Carolina,APP001240,2022-10-17,Credit Card,Online,325601,24,ACC001240,2021-07-16,203712,15175.56,876,9,3,0,3,0,0,0,0.81,0,2022-12-31,29.65,1,0,0.68,0,0
CUST001241,54,F,Single,High School,Self-employed,40794,Owned,Armstrongshire,Indiana,APP001241,2022-12-20,Auto Loan,Branch,150000,12,ACC001241,2022-05-01,30761,13257.25,781,2,2,2,0,0,0,0,0.59,0,2022-12-31,14.39,0,0,1.12,0,1
CUST001242,41,F,Divorced,Post Graduate,Unemployed,25031,Rented,Adkinsland,Wyoming,APP001242,2022-10-25,Personal Loan,Online,40252,48,ACC001242,2022-06-26,288724,1040.33,590,2,2,0,0,0,0,0,0.88,0,2022-12-31,64.4,2,0,1.02,1,0
CUST001243,66,M,Single,Post Graduate,Unemployed,3783,Parental,Martinstad,New Mexico,APP001243,2022-07-27,Home Loan,Mobile,395998,180,ACC001243,2022-06-16,215859,4500.9,818,9,1,2,2,0,0,0,0.32,0,2022-12-31,29.1,0,0,0.72,0,0
CUST001244,27,M,Divorced,Post Graduate,Salaried,7977,Owned,Tiffanyburgh,North Carolina,APP001244,2022-10-14,Personal Loan,Branch,468125,48,ACC001244,2021-10-22,241599,12098.94,682,7,5,1,2,0,0,0,0.24,1,2022-12-31,25.3,0,0,1.03,0,1
CUST001245,61,F,Single,Graduate,Unemployed,24803,Rented,Jacksontown,Massachusetts,APP001245,2022-04-01,Credit Card,DSA,107920,48,ACC001245,2022-03-27,78156,2789.25,720,9,2,1,4,0,0,0,0.83,0,2022-12-31,17.53,4,0,0.65,0,0
CUST001246,46,M,Married,Post Graduate,Salaried,19565,Owned,West Raymondside,West Virginia,APP001246,2022-11-09,Credit Card,Online,348830,60,ACC001246,2021-05-06,223262,7584.41,701,6,3,0,4,0,0,0,0.44,0,2022-12-31,18.78,0,0,1.06,0,1
CUST001247,52,F,Divorced,Post Graduate,Unemployed,42253,Parental,North Jeremymouth,Oregon,APP001247,2022-10-23,Personal Loan,DSA,416646,24,ACC001247,2022-01-17,293444,19418.97,578,6,1,1,0,0,0,0,0.65,1,2022-12-31,59.7,1,1,0.89,0,0
CUST001248,34,F,Single,High School,Self-employed,9012,Owned,Shannonfurt,Maine,APP001248,2022-11-14,Credit Card,Mobile,471220,24,ACC001248,2022-05-04,246895,21962.55,724,9,2,1,2,0,0,0,0.75,1,2022-12-31,68.5,2,0,0.67,0,3
CUST001249,21,M,Married,High School,Salaried,44210,Rented,Abigailside,Arkansas,APP001249,2022-12-16,Auto Loan,Branch,122861,36,ACC001249,2020-12-03,206049,4022.31,699,5,5,1,1,0,1,0,0.55,0,2022-12-31,43.78,1,0,0.93,0,1
CUST001250,29,M,Single,Post Graduate,Unemployed,7722,Rented,Port Lynnhaven,Delaware,APP001250,2022-05-04,Credit Card,Branch,488003,36,ACC001250,2021-11-22,80758,15976.59,537,6,5,1,4,0,0,0,0.65,0,2022-12-31,50.79,1,0,0.72,0,0
CUST001251,61,F,Married,High School,Unemployed,49055,Owned,Janetmouth,Alabama,APP001251,2022-09-12,Personal Loan,Mobile,228847,36,ACC001251,2021-03-22,50029,7492.16,709,8,2,1,1,0,1,0,0.35,0,2022-12-31,68.31,1,0,1.0,0,0
CUST001252,33,M,Divorced,Post Graduate,Salaried,13100,Rented,West Bryan,Michigan,APP001252,2022-10-26,Personal Loan,Mobile,49287,12,ACC001252,2022-09-07,108603,4356.07,691,3,2,0,0,1,0,0,0.53,0,2022-12-31,11.48,1,1,1.03,0,1
CUST001253,38,M,Married,Post Graduate,Self-employed,22816,Owned,Port Frederick,Oklahoma,APP001253,2022-03-15,Auto Loan,Mobile,75987,48,ACC001253,2021-10-16,14962,1963.92,714,1,1,2,2,0,0,0,0.42,0,2022-12-31,37.47,1,1,1.06,0,1
CUST001254,58,F,Single,Graduate,Unemployed,34426,Rented,New Amanda,Texas,APP001254,2022-04-29,Auto Loan,DSA,150000,24,ACC001254,2020-09-19,164504,6991.18,713,6,4,2,3,1,0,0,0.15,0,2022-12-31,92.71,2,0,1.14,0,0
CUST001255,23,F,Single,Post Graduate,Salaried,7615,Owned,North Michaelshire,Texas,APP001255,2022-10-29,Home Loan,Branch,300000,180,ACC001255,2022-10-24,62103,3409.79,670,8,5,1,4,0,0,0,0.82,0,2022-12-31,59.31,1,0,0.99,0,3
CUST001256,51,M,Single,High School,Salaried,29947,Rented,Stewartville,Virginia,APP001256,2022-11-23,Auto Loan,Branch,31456,36,ACC001256,2021-01-06,100119,1029.83,553,8,1,0,1,0,0,0,0.22,1,2022-12-31,31.61,0,0,0.9,0,2
CUST001257,42,F,Married,Graduate,Salaried,10182,Parental,Melissaview,Hawaii,APP001257,2022-06-27,Credit Card,Mobile,432057,48,ACC001257,2022-06-22,96248,11166.74,416,3,3,0,1,0,0,0,0.66,1,2022-12-31,54.35,0,1,1.11,0,3
CUST001258,32,F,Married,Graduate,Unemployed,28150,Parental,Banksfort,Ohio,APP001258,2022-08-24,Auto Loan,Branch,87975,12,ACC001258,2021-08-10,102231,7775.38,829,3,2,1,4,1,0,0,0.72,1,2022-12-31,39.13,2,0,1.14,0,0
CUST001259,38,F,Divorced,High School,Unemployed,20537,Parental,Hunterfort,South Dakota,APP001259,2022-11-03,Credit Card,DSA,44839,60,ACC001259,2022-03-24,208422,974.91,560,1,1,2,4,0,0,0,0.83,1,2022-12-31,55.24,1,0,1.07,1,0
CUST001260,51,F,Married,High School,Unemployed,39069,Parental,East Christyfurt,Hawaii,APP001260,2022-12-08,Home Loan,Branch,331064,180,ACC001260,2022-10-23,192029,3762.86,598,2,2,1,1,0,0,0,0.06,1,2022-12-31,20.69,2,0,1.17,0,0
CUST001261,38,M,Single,Graduate,Self-employed,18478,Owned,West Christopherla,Alabama,APP001261,2022-06-14,Home Loan,DSA,300000,180,ACC001261,2022-06-09,103509,3409.79,896,6,1,1,1,0,0,0,0.66,0,2022-12-31,21.28,1,0,1.19,0,2
CUST001262,26,F,Married,Post Graduate,Unemployed,19978,Owned,Reynoldshaven,Alaska,APP001262,2022-08-27,Personal Loan,DSA,239600,48,ACC001262,2022-07-18,154172,6192.59,837,6,4,0,0,0,0,0,0.63,0,2022-12-31,22.2,3,1,0.75,0,0
CUST001263,60,M,Married,Post Graduate,Salaried,5157,Rented,East Susan,Colorado,APP001263,2022-05-28,Home Loan,Mobile,474044,180,ACC001263,2020-07-15,196763,5387.97,634,2,2,1,3,0,0,0,0.52,0,2022-12-31,89.88,0,1,0.71,0,2
CUST001264,56,M,Divorced,Post Graduate,Unemployed,41953,Parental,New Barbaraborough,California,APP001264,2022-12-13,Auto Loan,Branch,150000,48,ACC001264,2021-07-18,170153,3876.83,611,6,3,2,2,0,0,0,0.71,1,2022-12-31,72.3,0,0,0.87,1,0
CUST001265,43,M,Single,Post Graduate,Self-employed,46564,Rented,Johnathanmouth,Virginia,APP001265,2022-10-07,Credit Card,DSA,234048,24,ACC001265,2020-08-09,3809,10908.47,581,2,2,0,0,0,0,0,0.74,0,2022-12-31,23.8,1,1,1.2,0,3
CUST001266,22,F,Married,Graduate,Unemployed,6680,Parental,Port Andreaville,Oklahoma,APP001266,2022-03-22,Credit Card,Online,26287,60,ACC001266,2021-05-14,101390,571.54,874,9,5,0,0,0,0,1,0.13,0,2022-12-31,26.01,1,1,0.65,0,0
CUST001267,50,M,Divorced,Graduate,Unemployed,24561,Owned,Josephtown,Texas,APP001267,2022-12-06,Credit Card,Branch,45301,48,ACC001267,2022-05-18,40556,1170.83,342,4,1,2,4,0,0,0,0.82,0,2022-12-31,72.12,1,1,1.03,0,0
CUST001268,41,F,Single,High School,Self-employed,15658,Owned,Bensonchester,West Virginia,APP001268,2022-10-06,Home Loan,Online,300000,180,ACC001268,2021-10-30,217948,3409.79,805,7,1,1,0,0,0,0,0.79,1,2022-12-31,23.27,0,1,1.11,0,2
CUST001269,33,M,Divorced,Graduate,Salaried,32217,Rented,Garyfort,Kansas,APP001269,2022-06-26,Auto Loan,Mobile,150000,48,ACC001269,2022-06-20,49893,3876.83,551,5,1,1,3,0,0,0,0.41,0,2022-12-31,29.94,2,0,1.2,0,1
CUST001270,66,F,Married,Graduate,Unemployed,18975,Rented,South Christopher,Oregon,APP001270,2022-10-04,Home Loan,Branch,300000,180,ACC001270,2021-12-23,87436,3409.79,648,5,4,2,1,0,0,0,0.76,0,2022-12-31,91.88,0,0,0.97,0,0
CUST001271,26,F,Divorced,Post Graduate,Unemployed,36224,Parental,Dennisbury,Arizona,APP001271,2022-08-16,Auto Loan,DSA,70306,24,ACC001271,2022-01-28,121637,3276.81,569,4,4,2,3,0,0,0,0.27,0,2022-12-31,31.7,1,1,0.83,0,0
CUST001272,37,F,Divorced,High School,Self-employed,32298,Parental,West Robertton,Illinois,APP001272,2022-11-24,Home Loan,DSA,424774,180,ACC001272,2022-08-07,190928,4827.97,619,7,5,1,1,0,0,0,0.44,0,2022-12-31,66.24,0,0,0.7,0,3
CUST001273,60,M,Divorced,Graduate,Unemployed,38204,Owned,Port Sherrymouth,New York,APP001273,2022-08-30,Home Loan,Mobile,300000,180,ACC001273,2021-11-02,102347,3409.79,572,1,1,0,3,0,0,0,0.28,0,2022-12-31,93.18,1,0,1.19,0,0
CUST001274,32,M,Single,Graduate,Unemployed,7214,Parental,Younghaven,Idaho,APP001274,2022-12-10,Credit Card,Online,435010,12,ACC001274,2022-06-12,177458,38446.91,882,3,3,2,4,0,0,0,0.44,0,2022-12-31,41.82,0,0,1.15,0,0
CUST001275,43,F,Single,Graduate,Unemployed,40158,Parental,North Jenniferfort,Maine,APP001275,2022-09-07,Personal Loan,DSA,342376,60,ACC001275,2022-03-23,158726,7444.08,464,5,4,0,4,1,0,0,0.39,0,2022-12-31,11.49,2,0,1.08,1,0
